level1id,level2id,level3id,level4id,level5id,surveyr,bycond,descrip_e,demcode,question,title_e,title_f,answer1,answer2,answer3,answer4,answer5,answer6,answer7,most_positive_or_least_negative,neutral_or_middle_category,most_negative_or_least_positive,agree,score5,score100,anscount,dept_e,indicatorid,indicatoreng,subindicatorid,subindicatoreng
6,0,0,0,0,2022,D122D = 1,2SLGBTQIA+: Bisexual,1155,Q01,"Question 1. I have the tools, technology and equipment I need to do my job.","Question 1. Je dispose des outils, de la technologie et de l'équipement dont j'ai besoin pour effectuer mon travail.",35,45,3,14,3,0,0,80,3,17,80,3.95,74,145.0,Health Canada,4,Workplace,14,Physical environment and equipment
6,0,0,0,0,2022,D122F = 1,2SLGBTQIA+: Queer,1157,Q01,"Question 1. I have the tools, technology and equipment I need to do my job.","Question 1. Je dispose des outils, de la technologie et de l'équipement dont j'ai besoin pour effectuer mon travail.",35,51,1,12,1,0,0,86,1,13,86,4.06,77,75.0,Health Canada,4,Workplace,14,Physical environment and equipment
6,0,0,0,0,2022,D122I = 1,2SLGBTQIA+: Asexual,1160,Q01,"Question 1. I have the tools, technology and equipment I need to do my job.","Question 1. Je dispose des outils, de la technologie et de l'équipement dont j'ai besoin pour effectuer mon travail.",43,47,3,5,2,0,0,90,3,7,90,4.23,81,30.0,Health Canada,4,Workplace,14,Physical environment and equipment
6,0,0,0,0,2022,D122 = 2,Does not identify as 2SLGBTQIA+,1162,Q01,"Question 1. I have the tools, technology and equipment I need to do my job.","Question 1. Je dispose des outils, de la technologie et de l'équipement dont j'ai besoin pour effectuer mon travail.",40,44,4,9,3,0,0,84,4,13,84,4.08,77,4840.0,Health Canada,4,Workplace,14,Physical environment and equipment
6,0,0,0,0,2022,D120_1 = 8,White,1979,Q01,"Question 1. I have the tools, technology and equipment I need to do my job.","Question 1. Je dispose des outils, de la technologie et de l'équipement dont j'ai besoin pour effectuer mon travail.",38,45,4,10,4,0,0,83,4,13,83,4.05,76,3455.0,Health Canada,4,Workplace,14,Physical environment and equipment
6,0,0,0,0,2022,Q117 = 1,Man,1087,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",72,19,4,2,1,0,1,92,4,4,92,4.6,90,1715.0,Health Canada,4,Workplace,15,Use of official languages
6,0,0,0,0,2020,Q117 = 1,Man,1087,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",73,18,3,2,2,1,1,92,3,4,92,4.59,90,1610.0,Health Canada,4,Workplace,15,Use of official languages
6,0,0,0,0,2022,Q117 = 2,Woman,1088,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",76,16,3,2,1,1,1,94,3,3,94,4.67,92,3490.0,Health Canada,4,Workplace,15,Use of official languages
6,0,0,0,0,2020,Q117 = 2,Woman,1088,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",79,15,2,2,1,1,1,94,2,3,94,4.7,92,3492.0,Health Canada,4,Workplace,15,Use of official languages
6,0,0,0,0,2022,D118 = 1,Persons with a disability (total),1090,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",77,16,4,1,1,1,0,94,4,2,94,4.69,92,685.0,Health Canada,4,Workplace,15,Use of official languages
6,0,0,0,0,2020,D118 = 1,Persons with a disability (total),1090,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",73,19,3,2,1,1,1,94,3,3,94,4.64,91,392.0,Health Canada,4,Workplace,15,Use of official languages
6,0,0,0,0,2022,D118A = 1,"Persons with a disability, seeing disability",1091,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",70,27,2,0,2,0,0,97,2,2,97,4.63,91,45.0,Health Canada,4,Workplace,15,Use of official languages
6,0,0,0,0,2020,D118A = 1,"Persons with a disability, seeing disability",1091,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",61,33,3,3,0,0,0,94,3,3,94,4.51,88,31.0,Health Canada,4,Workplace,15,Use of official languages
6,0,0,0,0,2022,D118A = 2,"Persons with a disability, seeing disability not selected",1092,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",77,16,4,2,1,1,1,94,4,2,94,4.69,92,640.0,Health Canada,4,Workplace,15,Use of official languages
6,0,0,0,0,2020,D118A = 2,"Persons with a disability, seeing disability not selected",1092,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",74,18,3,2,1,1,1,94,3,3,94,4.66,91,361.0,Health Canada,4,Workplace,15,Use of official languages
6,0,0,0,0,2022,D118B = 1,"Persons with a disability, hearing disability",1093,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",77,15,6,1,0,0,1,93,6,1,93,4.7,93,70.0,Health Canada,4,Workplace,15,Use of official languages
6,0,0,0,0,2020,D118B = 1,"Persons with a disability, hearing disability",1093,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",72,23,2,3,0,0,0,95,2,3,95,4.65,91,40.0,Health Canada,4,Workplace,15,Use of official languages
6,0,0,0,0,2022,D118B = 2,"Persons with a disability, hearing disability not selected",1094,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",77,17,3,1,1,1,0,94,4,2,94,4.69,92,610.0,Health Canada,4,Workplace,15,Use of official languages
6,0,0,0,0,2020,D118B = 2,"Persons with a disability, hearing disability not selected",1094,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",73,18,3,2,1,1,1,94,3,3,94,4.64,91,352.0,Health Canada,4,Workplace,15,Use of official languages
6,0,0,0,0,2022,D118D = 1,"Persons with a disability, mobility disability",1097,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",74,21,4,1,0,0,0,95,4,1,95,4.68,92,95.0,Health Canada,4,Workplace,15,Use of official languages
6,0,0,0,0,2020,D118D = 1,"Persons with a disability, mobility disability",1097,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",70,21,3,3,1,0,1,92,3,4,92,4.58,89,69.0,Health Canada,4,Workplace,15,Use of official languages
6,0,0,0,0,2022,D118D = 2,"Persons with a disability, mobility disability not selected",1098,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",77,16,4,2,1,1,1,94,4,2,94,4.69,92,590.0,Health Canada,4,Workplace,15,Use of official languages
6,0,0,0,0,2020,D118D = 2,"Persons with a disability, mobility disability not selected",1098,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",74,18,3,2,1,1,1,94,3,3,94,4.66,91,323.0,Health Canada,4,Workplace,15,Use of official languages
6,0,0,0,0,2022,D118E = 1,"Persons with a disability, challenges with flexibility or dexterity",1099,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",69,24,3,0,2,2,1,96,3,2,96,4.64,91,65.0,Health Canada,4,Workplace,15,Use of official languages
6,0,0,0,0,2020,D118E = 1,"Persons with a disability, challenges with flexibility or dexterity",1099,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",78,10,4,5,0,0,2,90,5,5,90,4.65,91,41.0,Health Canada,4,Workplace,15,Use of official languages
6,0,0,0,0,2022,D118E = 2,"Persons with a disability, challenges with flexibility or dexterity not selected",1100,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",77,16,4,2,1,1,0,94,4,2,94,4.7,93,615.0,Health Canada,4,Workplace,15,Use of official languages
6,0,0,0,0,2020,D118E = 2,"Persons with a disability, challenges with flexibility or dexterity not selected",1100,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",73,20,3,2,1,1,1,94,3,3,94,4.64,91,351.0,Health Canada,4,Workplace,15,Use of official languages
6,0,0,0,0,2022,D118F = 1,"Persons with a disability, mental health disability",1101,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",82,10,3,1,1,1,0,94,3,2,94,4.74,94,270.0,Health Canada,4,Workplace,15,Use of official languages
6,0,0,0,0,2020,D118F = 1,"Persons with a disability, mental health disability",1101,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",76,17,3,1,2,1,1,94,3,3,94,4.67,92,144.0,Health Canada,4,Workplace,15,Use of official languages
